Date,ID,duration,finished,age,state,QID4,QID5,QID6_TEXT,QID7,QID8a,QID8b,QID8c,QID9_1,QID9_2,QID9_3,QID75,QID10,QID81,QID76&77,QID55_TEXT,QID52&45,QID51&46_TEXT,QID80&73,QID40,QID41,QID41_1_TEXT,QID56,QID56_1_TEXT,QID43_TEXT,QID79g,QID79f,QID79e,QID79d,QID79c,QID79b,QID79a,QID47,QID13_1,QID13_2,QID13_3,QID13_4,QID13_5,QID13_6,QID13_7,QID13_8,QID13_9,QID13_10,QID13_11,QID13_12,QID13_13,QID14,QID17,QID16_1,QID16_2,QID16_3,QID16_4,QID16_5,QID16_6,QID16_7,QID16_8,QID18,QID20,QID22_1,QID22_2,QID22_3,QID22_4,QID22_5,QID22_6,QID22_7,QID22_8,QID22_9,QID22_10,QID29alt,QID29,QID30c,QID30b,QID30a,QID31,QID32_TEXT,QID88,QID35,QID36,QID37,QID38
10/7/16,661,336,1,37,6,1,1,6,1,5.0,,,2,4,2,5,3,2.0,2.0,13.0,1.0,,4.0,,,,,,,,,,1.0,3.0,4.0,7.0,2,2,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,1.0,1.0,3,2.0,5.0,2,3.0,4.0,1.0,1,1.0,1.0,3,1.0,1.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2,2,,6.0,3.0,1,4.0,4,3,5,6.0,3.0
10/7/16,662,383,1,27,4,2,2,7,1,1.0,4.0,6.0,3,3,3,4,3,5.0,4.0,,2.0,10.0,2.0,1.0,1.0,8.0,1.0,7.0,20.0,,,,1.0,6.0,2.0,4.0,4,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1.0,1.0,1.0,4,2.0,2.0,1,1.0,1.0,1.0,1,1.0,1.0,2,2.0,1.0,7.0,4.0,7.0,2.0,1.0,1.0,1.0,4.0,1.0,1,1,,,1.0,1,2.0,4,5,5,6.0,3.0
10/7/16,663,747,1,22,15,2,1,2,2,10.0,5.0,9.0,3,4,3,1,1,6.0,2.0,,2.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,10.0,,,,,,,1.0,1,4,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3,2.0,2.0,3.0,2,2.0,3.0,3,4.0,3.0,2.0,3,4.0,3.0,2,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,1,1,,,4.0,1,1.0,1,2,6,1.0,1.0
10/7/16,664,367,1,23,51,2,3,2,1,12.0,2.0,7.0,2,3,3,4,3,3.0,3.0,8.99,2.0,2.0,2.0,,,,,,,,,,,1.0,2.0,3.0,2,2,2.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2,2.0,2.0,3.0,3,3.0,4.0,2,4.0,3.0,1.0,2,1.0,2.0,3,3.0,3.0,6.0,6.0,6.0,2.0,3.0,2.0,2.0,5.0,3.0,2,2,,,1.0,6,2.0,4,3,5,4.0,2.0
10/7/16,665,353,1,27,7,2,3,4,5,1.0,2.0,5.0,2,3,3,5,3,1.0,3.0,9.99,2.0,1.0,5.0,,,,,,,,,,,,,1.0,2,3,3.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,3,2.0,2.0,3.0,3,2.0,4.0,2,2.0,2.0,3.0,2,2.0,2.0,2,2.0,2.0,7.0,7.0,5.0,2.0,2.0,1.0,1.0,7.0,1.0,2,2,,,4.0,6,1.0,4,3,5,3.0,2.0
10/7/16,666,567,1,47,38,2,1,12,1,1.0,,,3,2,4,4,1,4.0,1.0,,1.0,,5.0,1.0,1.0,4.0,1.0,5.0,2.75,,,,,,,7.0,2,3,2.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4,2.0,4.0,1.0,3,4.0,2.0,3,2.0,1.0,2.0,1,1.0,3.0,3,3.0,2.0,5.0,7.0,4.0,5.0,5.0,6.0,4.0,5.0,7.0,1,1,,,1.0,1,5.0,2,5,5,2.0,2.0
10/7/16,667,540,1,49,6,2,2,3,1,13.0,6.0,7.0,2,4,3,5,5,4.0,1.0,10.5,2.0,0.3,2.0,,,,,,,,,,,2.0,4.0,5.0,2,2,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3,2.0,2.0,3.0,4,2.0,5.0,3,2.0,3.0,1.0,1,1.0,2.0,2,2.0,5.0,6.0,6.0,6.0,3.0,3.0,2.0,2.0,3.0,2.0,2,2,,,1.0,2,2.0,3,3,5,6.0,3.0
10/7/16,668,293,1,29,43,1,1,20,1,2.0,,,2,4,3,5,4,4.0,3.0,,2.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,10.0,,,,,,,6.0,3,3,3.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,2,2.0,2.0,4.0,3,2.0,5.0,2,4.0,3.0,2.0,2,2.0,3.0,3,3.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,2.0,2,2,,,1.0,4,2.0,5,4,5,4.0,3.0
10/7/16,669,484,1,28,33,2,2,13,3,2.0,7.0,,4,4,4,5,3,1.0,1.0,5.0,1.0,,2.0,,,,,,,,,,,,,8.0,3,3,4.0,2.0,3.0,4.0,3.0,3.0,4.0,,3,5.0,3.0,1.0,3,,3.0,4,4.0,3.0,2.0,3,4.0,3.0,4,2.0,4.0,5.0,6.0,1.0,6.0,1.0,1.0,6.0,3.0,6.0,1,1,,,1.0,1,2.0,1,4,2,2.0,3.0
10/7/16,670,1224,1,32,34,2,1,3,1,1.0,2.0,9.0,3,4,3,5,4,6.0,3.0,12.36,1.0,,3.0,,,,,,,,,,,,,6.0,5,3,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,1,2.0,2.0,3.0,4,3.0,5.0,2,3.0,4.0,1.0,1,1.0,4.0,2,2.0,4.0,4.0,5.0,5.0,3.0,2.0,7.0,4.0,4.0,4.0,2,2,,,2.0,6,2.0,1,4,3,6.0,2.0
10/7/16,671,311,1,34,6,2,2,2,1,1.0,2.0,,3,3,3,5,2,6.0,2.0,7.0,1.0,,2.0,,,,,,,,,,,,,8.0,4,5,3.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,1,1.0,1.0,3.0,5,3.0,1.0,1,4.0,4.0,1.0,1,1.0,3.0,1,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,,2.0,1,5.0,5,1,5,5.0,2.0
10/7/16,672,443,1,64,32,2,1,2,1,4.0,,,1,4,4,5,2,4.0,3.0,,1.0,,4.0,1.0,1.0,5.0,1.0,2.0,6.99,,,,,1.0,4.0,7.0,2,3,2.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2,2.0,4.0,4.0,4,3.0,1.0,2,4.0,2.0,1.0,1,1.0,1.0,3,3.0,5.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,1,1,,,1.0,1,2.0,4,6,7,5.0,3.0
10/7/16,673,460,1,60,34,2,2,4,1,1.0,,,3,3,4,5,2,4.0,4.0,,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,12.0,,,,1.0,2.0,3.0,4.0,4,3,1.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,1,2.0,3.0,3.0,4,3.0,4.0,3,2.0,4.0,4.0,2,2.0,3.0,1,1.0,3.0,,6.0,5.0,3.0,1.0,6.0,4.0,5.0,2.0,2,2,,,1.0,4,2.0,5,3,5,7.0,3.0
10/7/16,674,577,1,27,39,2,2,3,1,1.0,4.0,,3,2,3,5,2,6.0,3.0,7.5,2.0,2.5,2.0,,,,,,,,,,,,6.0,3.0,2,1,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1,2.0,1.0,3.0,3,2.0,4.0,3,2.0,2.0,1.0,1,1.0,2.0,2,2.0,7.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,2,2,,,1.0,6,1.0,4,6,5,6.0,3.0
10/7/16,675,394,1,33,10,1,1,48,1,1.0,,,2,1,3,4,2,4.0,5.0,,2.0,5.0,3.0,2.0,2.0,,2.0,,15.0,,,,,2.0,3.0,5.0,3,1,4.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1,1.0,2.0,4.0,1,3.0,4.0,3,3.0,3.0,2.0,3,3.0,3.0,4,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,1,1,,,2.0,2,3.0,4,5,4,3.0,2.0
10/7/16,676,405,1,40,48,3,1,1,1,12.0,2.0,5.0,2,5,2,4,4,4.0,1.0,7.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,4.0,3,3,1.0,3.0,1.0,5.0,3.0,4.0,2.0,2.0,1,1.0,1.0,2.0,5,2.0,1.0,2,3.0,1.0,2.0,1,1.0,2.0,1,1.0,2.0,6.0,7.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,2,2,,,1.0,1,2.0,4,2,5,8.0,2.0
10/7/16,677,781,1,28,6,2,2,3,1,13.0,3.0,9.0,4,3,2,5,3,6.0,1.0,,2.0,1.0,1.0,1.0,1.0,6.0,1.0,7.0,2.0,,,,,,2.0,5.0,2,2,3.0,3.0,2.0,5.0,2.0,4.0,3.0,5.0,3,1.0,3.0,4.0,3,2.0,3.0,1,2.0,2.0,1.0,3,2.0,2.0,3,2.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2,2,,,1.0,6,2.0,7,2,3,3.0,2.0
10/7/16,678,583,1,45,33,2,1,4,3,2.0,5.0,6.0,2,4,3,5,4,6.0,3.0,10.99,1.0,,2.0,,,,,,,,,,,1.0,3.0,4.0,2,2,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,1.0,2.0,3.0,3,3.0,4.0,3,3.0,2.0,2.0,2,2.0,3.0,3,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1,1,,,1.0,1,4.0,3,5,4,9.0,3.0
10/7/16,679,499,1,24,29,2,3,4,5,1.0,10.0,,2,3,4,5,3,6.0,3.0,,2.0,10.0,3.0,1.0,2.0,,2.0,,9.0,,,,,6.0,2.0,5.0,4,2,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,1,1.0,2.0,4.0,3,4.0,5.0,5,4.0,5.0,1.0,3,2.0,2.0,2,2.0,4.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,2,2,,,4.0,6,4.0,4,4,2,4.0,2.0
10/7/16,680,1389,1,32,44,2,2,6,1,6.0,9.0,,2,2,3,5,4,4.0,3.0,,1.0,,1.0,1.0,1.0,7.0,2.0,,20.0,,,,,1.0,6.0,5.0,2,2,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2,2.0,2.0,4.0,2,3.0,3.0,4,2.0,4.0,2.0,2,4.0,1.0,4,2.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,1,1,,,4.0,6,3.0,5,3,5,6.0,2.0
10/7/16,681,1372,1,33,25,2,1,3,1,13.0,6.0,7.0,2,5,2,3,3,4.0,3.0,,1.0,,3.0,1.0,1.0,6.0,1.0,8.0,9.15,,,,,1.0,4.0,5.0,1,1,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,2,2.0,2.0,3.0,3,3.0,5.0,5,3.0,2.0,2.0,3,1.0,2.0,3,3.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,1,1,,,1.0,1,6.0,6,3,6,6.0,3.0
10/7/16,682,334,1,30,34,3,3,1,1,3.0,,,2,4,2,5,3,1.0,3.0,,2.0,12.0,1.0,1.0,1.0,2.0,1.0,4.0,10.0,,,,,1.0,3.0,4.0,3,3,4.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,3,2.0,2.0,4.0,4,2.0,4.0,3,3.0,3.0,1.0,2,2.0,2.0,2,2.0,4.0,6.0,4.0,7.0,3.0,2.0,2.0,3.0,3.0,3.0,2,2,,,1.0,1,2.0,5,1,5,6.0,3.0
10/7/16,683,700,1,21,6,3,3,6,1,1.0,4.0,5.0,4,2,3,5,3,4.0,3.0,,2.0,13.0,3.0,1.0,1.0,2.0,2.0,,10.0,,,,,,,8.0,4,2,5.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,4,1.0,3.0,4.0,2,3.0,5.0,4,3.0,4.0,1.0,1,2.0,4.0,3,4.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,2.0,4.0,4.0,2,2,,,4.0,6,4.0,7,3,5,7.0,3.0
10/7/16,684,760,1,54,36,3,1,5,1,1.0,4.0,5.0,2,4,3,5,4,1.0,3.0,10.99,2.0,1.5,3.0,,,,,,,,,,,,,4.0,2,3,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4,2.0,2.0,3.0,3,3.0,5.0,2,3.0,3.0,1.0,2,3.0,2.0,5,2.0,6.0,6.0,5.0,,2.0,2.0,1.0,3.0,4.0,3.0,1,1,,,1.0,4,1.0,3,2,3,3.0,2.0
10/7/16,685,360,1,56,47,2,2,8,1,4.0,,,3,2,4,5,1,4.0,3.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,5.99,,,,,,,6.0,3,2,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3,2.0,2.0,4.0,5,3.0,5.0,2,3.0,3.0,3.0,1,3.0,1.0,1,1.0,1.0,7.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,,1.0,4,2.0,3,2,5,1.0,1.0
10/7/16,686,301,1,33,10,1,1,12,1,1.0,,,3,3,3,4,3,4.0,3.0,8.0,2.0,2.0,2.0,,,,,,,,,,,,,5.0,2,1,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,2.0,2.0,2.0,4,2.0,3.0,3,4.0,3.0,3.0,3,4.0,3.0,2,1.0,4.0,6.0,4.0,6.0,2.0,2.0,6.0,2.0,3.0,1.0,1,1,,,2.0,6,1.0,1,2,5,5.0,2.0
10/7/16,687,285,1,26,44,1,2,25,1,1.0,3.0,,2,4,2,3,2,4.0,4.0,17.99,2.0,0.01,1.0,,,,,,,,,,,,2.0,5.0,2,1,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4,1.0,2.0,4.0,5,3.0,2.0,4,2.0,4.0,1.0,4,1.0,4.0,2,3.0,2.0,5.0,6.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,2,2,,,2.0,5,5.0,5,6,4,3.0,2.0
10/7/16,688,296,1,29,6,3,1,6,1,1.0,5.0,7.0,3,4,3,5,3,1.0,3.0,,2.0,15.0,2.0,1.0,1.0,6.0,1.0,4.0,9.99,,,,,,6.0,5.0,2,3,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2,1.0,2.0,3.0,5,2.0,3.0,3,2.0,2.0,1.0,1,1.0,1.0,2,1.0,4.0,7.0,4.0,7.0,4.0,4.0,1.0,1.0,4.0,1.0,2,2,,,1.0,6,2.0,2,2,4,5.0,3.0
10/7/16,689,475,1,43,44,3,1,2,1,1.0,4.0,5.0,3,2,3,5,3,6.0,3.0,,1.0,,2.0,1.0,1.0,3.0,1.0,4.0,9.0,,,,,6.0,2.0,5.0,3,3,4.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,2,1.0,1.0,4.0,3,3.0,5.0,1,3.0,4.0,1.0,1,1.0,2.0,5,2.0,3.0,6.0,4.0,6.0,1.0,3.0,3.0,4.0,2.0,1.0,1,1,,,1.0,1,4.0,5,3,3,3.0,3.0
10/7/16,690,401,1,24,51,2,3,7,1,4.0,5.0,7.0,2,4,3,5,2,4.0,4.0,,1.0,,3.0,1.0,1.0,7.0,1.0,5.0,15.0,,,,,,6.0,4.0,2,2,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3,1.0,2.0,3.0,3,3.0,2.0,4,3.0,2.0,1.0,2,1.0,2.0,2,2.0,5.0,6.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,1,1,,,1.0,6,3.0,4,2,4,2.0,3.0
10/7/16,691,769,1,60,32,1,1,4,1,4.0,,,3,2,3,5,3,4.0,3.0,,1.0,,3.0,1.0,1.0,5.0,1.0,4.0,9.0,,,,,,,5.0,2,4,5.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,3,2.0,2.0,4.0,2,4.0,5.0,5,4.0,5.0,1.0,1,4.0,4.0,3,3.0,3.0,4.0,3.0,2.0,6.0,5.0,6.0,4.0,2.0,6.0,2,2,,,1.0,1,2.0,5,5,4,5.0,2.0
10/7/16,692,324,1,48,44,1,2,35,1,1.0,,,3,1,2,5,1,4.0,5.0,,1.0,,4.0,1.0,1.0,3.0,1.0,3.0,18.0,,,,,1.0,4.0,5.0,2,2,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2,2.0,2.0,3.0,3,3.0,4.0,2,3.0,3.0,1.0,2,1.0,2.0,5,3.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,1,1,,,1.0,1,4.0,4,5,4,4.0,1.0
10/7/16,693,717,1,29,14,2,2,3,2,2.0,,,3,4,2,5,3,6.0,3.0,,1.0,,3.0,1.0,1.0,8.0,1.0,5.0,11.0,,,,,,,2.0,2,1,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2,2.0,3.0,3.0,3,3.0,3.0,3,3.0,3.0,1.0,3,2.0,2.0,2,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,2,,,1.0,4,2.0,3,2,4,6.0,3.0
10/7/16,694,475,1,30,23,2,2,4,2,11.0,13.0,9.0,3,4,2,5,3,6.0,4.0,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,12.0,,,,,,,8.0,3,1,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,3,1.0,1.0,3.0,3,3.0,5.0,3,4.0,3.0,1.0,1,2.0,2.0,1,2.0,3.0,7.0,7.0,7.0,2.0,2.0,1.0,1.0,4.0,1.0,1,1,3.0,2.0,1.0,6,1.0,1,8,2,5.0,3.0
10/7/16,695,918,1,38,6,1,1,15,1,1.0,,,3,2,3,4,2,4.0,5.0,,2.0,5.0,1.0,1.0,1.0,3.0,1.0,7.0,15.99,,,,,,,5.0,1,1,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1,1.0,1.0,2.0,5,2.0,3.0,1,2.0,1.0,1.0,1,1.0,1.0,1,1.0,7.0,1.0,4.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,2,2,,,1.0,4,5.0,4,1,5,5.0,2.0
10/7/16,696,690,1,25,10,3,1,2,1,1.0,,,4,3,2,5,2,4.0,3.0,8.87,1.0,,2.0,,,,,,,,,,,,,5.0,2,3,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4,2.0,1.0,4.0,3,4.0,4.0,5,5.0,5.0,1.0,1,5.0,4.0,3,2.0,4.0,3.0,4.0,6.0,2.0,4.0,2.0,3.0,4.0,2.0,1,1,6.0,2.0,1.0,6,1.0,4,3,2,1.0,3.0
10/7/16,697,410,1,31,44,2,2,4,1,1.0,,,4,1,4,5,2,4.0,3.0,7.5,2.0,8.5,2.0,,,,,,,,,,,,,8.0,2,4,4.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,2,1.0,2.0,4.0,3,4.0,5.0,4,4.0,3.0,2.0,2,2.0,4.0,2,2.0,4.0,6.0,3.0,6.0,2.0,2.0,1.0,3.0,3.0,2.0,1,1,,,1.0,6,1.0,7,2,3,3.0,3.0
10/7/16,698,574,1,22,5,2,1,6,5,1.0,2.0,6.0,4,1,3,5,3,6.0,3.0,7.49,2.0,2.0,2.0,,,,,,,,,,,1.0,6.0,2.0,3,2,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1,1.0,2.0,3.0,3,3.0,4.0,3,3.0,2.0,1.0,2,4.0,2.0,3,2.0,2.0,6.0,5.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,1,1,,,1.0,6,4.0,3,3,5,6.0,2.0
10/7/16,699,348,1,57,44,1,1,12,1,1.0,,,5,1,5,5,2,4.0,3.0,,2.0,0.5,1.0,1.0,,,2.0,,7.99,,,,,6.0,2.0,5.0,2,3,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,2,2.0,1.0,5.0,5,2.0,5.0,1,3.0,2.0,1.0,1,2.0,1.0,2,2.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,2.0,1,1,,,3.0,6,1.0,7,1,3,1.0,3.0
10/7/16,700,450,1,29,31,3,1,5,1,2.0,4.0,9.0,3,5,3,5,3,1.0,2.0,10.0,2.0,2.0,3.0,,,,,,,,,,,,,3.0,2,2,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4,3.0,3.0,4.0,4,3.0,3.0,3,3.0,3.0,1.0,1,2.0,2.0,2,2.0,6.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1,1,,,1.0,6,1.0,4,4,5,5.0,3.0
10/7/16,701,363,1,29,47,3,1,2,1,1.0,,,4,1,3,5,3,4.0,3.0,6.99,1.0,,2.0,,,,,,,,,,,,,8.0,5,3,2.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,1,2.0,2.0,3.0,3,4.0,5.0,5,4.0,4.0,1.0,2,1.0,3.0,3,2.0,2.0,6.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,2,2,,,1.0,1,5.0,2,3,2,3.0,1.0
10/7/16,702,454,1,23,43,3,2,5,1,1.0,,,4,2,4,4,2,4.0,3.0,,1.0,,3.0,1.0,1.0,3.0,1.0,5.0,9.99,,,,,,6.0,5.0,2,2,4.0,5.0,4.0,5.0,2.0,5.0,2.0,1.0,1,1.0,1.0,4.0,1,5.0,5.0,3,5.0,5.0,4.0,1,3.0,2.0,2,6.0,3.0,6.0,6.0,1.0,4.0,4.0,7.0,6.0,2.0,2.0,2,2,,,1.0,1,5.0,1,6,3,6.0,1.0
10/7/16,703,388,1,25,21,1,1,30,5,1.0,3.0,5.0,3,3,3,2,3,4.0,3.0,8.99,2.0,0.99,2.0,,,,,,,,,,,,,2.0,2,3,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4,2.0,4.0,2.0,3,1.0,2.0,3,1.0,1.0,2.0,3,3.0,2.0,2,3.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,6.0,3.0,1,1,,,1.0,6,3.0,2,3,5,3.0,3.0
10/7/16,704,1012,1,26,16,3,3,4,1,6.0,11.0,,2,4,2,4,3,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,7.0,1.0,5.0,10.0,,,,,,,1.0,2,2,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1,3.0,4.0,2.0,3,2.0,4.0,2,2.0,3.0,1.0,1,2.0,2.0,2,2.0,4.0,6.0,4.0,1.0,3.0,6.0,4.0,2.0,3.0,4.0,2,2,,,1.0,1,2.0,7,7,2,5.0,
10/7/16,705,191,1,49,10,2,1,4,1,1.0,10.0,2.0,2,2,2,5,2,4.0,3.0,,1.0,,2.0,2.0,2.0,,2.0,,9.0,,,,,,,8.0,2,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1.0,2.0,1.0,5,3.0,5.0,1,1.0,1.0,1.0,1,1.0,1.0,1,2.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,2.0,1.0,4,2.0,1,7,5,3.0,
10/7/16,706,565,1,25,10,1,3,5,3,1.0,10.0,2.0,3,3,3,3,2,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,,2.0,,5.0,,,,,,3.0,4.0,3,3,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,3.0,4.0,3.0,1,1.0,3.0,4,3.0,4.0,3.0,4,3.0,4.0,4,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,2,2,,,1.0,6,1.0,1,4,5,2.0,1.0
10/7/16,707,536,1,26,33,2,1,8,1,1.0,,,5,1,4,5,4,4.0,1.0,,2.0,0.5,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,8.0,4,4,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5,1.0,2.0,5.0,3,5.0,5.0,5,5.0,4.0,1.0,5,1.0,3.0,1,1.0,3.0,2.0,4.0,7.0,1.0,3.0,1.0,1.0,3.0,1.0,1,1,,,2.0,6,1.0,7,4,3,4.0,2.0
10/7/16,708,1341,1,26,36,2,2,7,4,13.0,5.0,9.0,2,3,2,5,3,1.0,3.0,8.0,2.0,1.0,3.0,,,,,,,,,,,,1.0,4.0,2,2,3.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,3,2.0,2.0,4.0,4,3.0,5.0,5,2.0,2.0,2.0,2,2.0,2.0,2,2.0,6.0,6.0,4.0,6.0,2.0,2.0,3.0,3.0,4.0,3.0,1,1,,,1.0,6,1.0,7,3,5,4.0,3.0
10/7/16,709,425,1,32,23,1,2,10,1,14.0,13.0,5.0,2,5,3,5,4,1.0,2.0,,1.0,,2.0,1.0,1.0,10.0,1.0,3.0,10.99,,,,1.0,2.0,4.0,7.0,1,2,3.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4,1.0,1.0,5.0,4,2.0,5.0,1,3.0,3.0,1.0,1,1.0,2.0,3,1.0,6.0,6.0,7.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,1,1,,,1.0,1,2.0,4,2,6,5.0,1.0
10/7/16,710,280,1,34,6,2,2,8,3,1.0,,,4,2,3,5,1,4.0,5.0,,1.0,,4.0,1.0,1.0,3.0,1.0,4.0,20.0,,,,,,,6.0,2,3,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2,2.0,2.0,4.0,2,3.0,5.0,4,4.0,3.0,3.0,3,3.0,3.0,5,3.0,5.0,5.0,3.0,5.0,2.0,3.0,6.0,3.0,3.0,3.0,1,1,,,1.0,6,2.0,3,5,3,6.0,2.0
10/7/16,711,317,1,33,48,1,2,15,1,1.0,5.0,9.0,2,4,3,5,4,6.0,3.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,12.0,,,,1.0,2.0,3.0,4.0,2,2,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3,2.0,2.0,3.0,5,2.0,4.0,2,2.0,2.0,2.0,2,2.0,3.0,1,1.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2,2,,3.0,1.0,6,2.0,7,1,5,4.0,2.0
10/7/16,712,511,1,24,28,2,1,3,1,6.0,7.0,9.0,2,5,2,5,2,1.0,3.0,7.99,1.0,,3.0,,,,,,,,,,,,,5.0,4,2,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3,1.0,1.0,4.0,1,4.0,5.0,5,5.0,5.0,1.0,1,5.0,5.0,2,6.0,6.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,5.0,1,1,,,1.0,6,1.0,7,6,5,5.0,2.0
10/7/16,713,453,1,30,22,3,3,1,5,13.0,7.0,9.0,2,4,4,5,3,4.0,3.0,10.0,1.0,,2.0,,,,,,,,,,,1.0,4.0,5.0,3,3,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,1,1.0,2.0,2.0,2,3.0,5.0,3,2.0,4.0,1.0,3,1.0,3.0,3,6.0,6.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,2.0,3.0,1,1,,,1.0,1,4.0,4,6,6,5.0,3.0
